alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
0.187874314724468,-0.17507409164682,0.702124699018896,0.219198247534223,0.407888520043343,-0.300439176615328,-0.39728777226992,-0.322091741720214,0.076361964456737,0.243335371371359,0,0,0,0,0,0,0,0,0,0
0.856297142803669,-0.115338900359347,0.84093792794738,-0.0824671377195045,0.4940311483806,-0.291190667077899,-0.483797365333885,0.46832244633697,0.234442881774157,0.485186192207038,0,0,0,0,0,0,0,0,0,0
0.593723628553562,-0.174927258165553,0.585551247466356,0.925649244338274,0.187369979801588,-0.417901104548946,0.27975609456189,0.305781760718673,-0.0666910703293979,0.101613920880482,0,0,0,0,0,0,0,0,0,0
0.881020853528753,-0.222581534879282,0.379907511291094,0.888202328467742,-0.498094872338697,-0.302867906633765,0.417104730149731,0.460038204444572,-0.42369128880091,0.263528948416933,0,0,0,0,0,0,0,0,0,0
0.249611553968862,0.659423858509399,0.700505019514821,-0.449868684750982,0.830292504397221,0.0109033915214241,-0.0641778027638793,0.39223581366241,-0.414343238575384,-0.0044847175013274,0,0,0,0,0,0,0,0,0,0
-0.313581649330445,0.0724449000554159,0.9948747868184,-0.125993240159005,0.334407682996243,-0.426799417240545,-0.000124510144814849,-0.467627444071695,0.173791790846735,0.0288803107105196,0,0,0,0,0,0,0,0,0,0
0.425660867360421,0.852041700156406,0.502758832648396,0.870479207020253,0.834004859789275,-0.308923822361976,-0.158737812656909,0.341835628030822,0.129987355787307,0.480095349717885,0,0,0,0,0,0,0,0,0,0
0.739607275347225,0.90150680183433,0.965411830693483,0.814521088148467,0.13592861534562,0.155736519489437,-0.239621145883575,-0.205480734584853,0.0482467450201511,0.295558758080006,0,0,0,0,0,0,0,0,0,0
0.61158849846106,0.894734746892937,0.666432354366407,0.416942334035411,0.757512039621361,0.276336093666032,-0.0969982338137925,-0.0701172377448529,-0.158065567724407,0.466635173652321,0,0,0,0,0,0,0,0,0,0
0.879569106502458,-0.059093949967064,0.7946984434966,-0.404797109542415,0.967944258241914,0.165878074476495,0.312071899184957,-0.163392334710807,0.32723409938626,0.411164160817862,0,0,0,0,0,0,0,0,0,0
0.202240636572242,-0.0277980444952846,0.176904422813095,0.705110289971344,0.813754165661521,-0.198365863645449,0.25038027856499,0.0630179666914046,0.344194503268227,-0.164674683008343,0,0,0,0,0,0,0,0,0,0
0.173218576586805,0.847434766939841,-0.185984308249317,-0.439136338769458,0.190760802943259,-0.353835505666211,0.171776632079855,0.233302183449268,-0.0471779287327081,0.0136640607379377,0,0,0,0,0,0,0,0,0,0
