alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
0.986842330428772,-0.132176275015809,0.600422713789158,0.562269596382976,0.0602254825644195,0.15037531289272,-0.25341723090969,0.232544287806377,-0.0458012467715889,-0.11332171713002,0,0,0,0,0,0,0,0,0,0
-0.16656156105455,0.0905488131102175,-0.24801245261915,-0.237975255586207,-0.472097688238136,-0.166978788329288,0.340303690871224,0.221217696787789,-0.195151176303625,-0.419549307785928,0,0,0,0,0,0,0,0,0,0
0.811539313755929,-0.119481513509527,0.00613807735498995,0.556367488345131,-0.289535759366117,0.199404885992408,-0.229254573816434,0.22269607661292,0.0169596131891012,0.290170712163672,0,0,0,0,0,0,0,0,0,0
-0.0808959098067135,0.470277030719444,0.227845313260332,-0.275061395135708,0.769995235605165,-0.291463414207101,0.203254166059196,0.48609118303284,-0.326037249760702,-0.0254485213663429,0,0,0,0,0,0,0,0,0,0
0.528681570081972,0.105806990060955,0.943035025265999,0.0551075752591714,-0.480656178900972,-0.443717065034434,-0.341498410562053,-0.405406553065404,0.347846540156752,0.0992393146734685,0,0,0,0,0,0,0,0,0,0
0.393224259605631,0.425291014835238,0.192550564184785,0.463032385217957,0.337401334545575,0.140108647290617,-0.248980610398576,0.000877928687259555,0.436212583910674,-0.348638957133517,0,0,0,0,0,0,0,0,0,0
0.577337100752629,0.683413180056959,0.348404380725697,0.634776214952581,0.528091735905036,-0.348607551539317,-0.0731394286267459,0.459601971320808,-0.0848014696966857,0.491011618403718,0,0,0,0,0,0,0,0,0,0
-0.185488464892842,-0.373287894413806,0.683915032539517,0.116172813926823,-0.211222754791379,0.240872845053673,-0.0131326545961201,-0.0354360928758979,-0.34326467034407,-0.400921543128788,0,0,0,0,0,0,0,0,0,0
0.532678413903341,0.0957930021686479,-0.434808943071403,-0.162746705464087,0.972990706330165,-0.45248725800775,0.0834233318455517,0.189078333321959,0.128846897976473,0.282206356525421,0,0,0,0,0,0,0,0,0,0
0.451951177092269,0.465635983506218,-0.164873566944152,-0.0227422442985699,0.628690052195452,-0.378010036889464,0.0633046445436776,-0.413585677742958,0.164514812408015,-0.484122748486698,0,0,0,0,0,0,0,0,0,0
-0.36944450926967,0.102240270585753,0.737651980598457,0.912449470022693,-0.445585510577075,0.299244727008045,-0.284529623342678,0.326135017676279,0.0540136401541531,-0.349715068703517,0,0,0,0,0,0,0,0,0,0
0.572569056181237,-0.462970193824731,0.0463268558960408,0.560961918905377,0.896717817522585,-0.0714435088448226,0.368780263932422,-0.483897196128964,-0.259657106595114,0.256132798502222,0,0,0,0,0,0,0,0,0,0
0.329534149030223,0.358574672252871,0.236527142231353,0.168254310265183,-0.162888595019467,0.48318416881375,-0.456369876861572,-0.453251631231979,0.321045546559617,-0.159583785105497,0,0,0,0,0,0,0,0,0,0
-0.389398938394152,-0.177005014615133,0.520329105202109,0.38887832139153,0.969572504400276,0.160568082937971,-0.359860606025904,0.179919400718063,0.228529919171706,0.173669938696548,0,0,0,0,0,0,0,0,0,0
0.799575605429709,0.809149961802177,0.590667751152068,0.0531634301878512,0.435052496497519,0.328204785473645,-0.236322145909071,-0.233541725901887,0.184553387807682,-0.481630854075775,0,0,0,0,0,0,0,0,0,0
0.946889507700689,0.579900738317519,0.12511008803267,0.0229650245746598,-0.14014322438743,-0.0324468144681305,0.171270209597424,0.275295286206529,-0.00755334575660527,0.0351076298393309,0,0,0,0,0,0,0,0,0,0
0.66500912536867,0.530112367938273,0.930386100546457,-0.134386244113557,0.467501545092091,0.196752050193027,-0.408203889383003,-0.478757374919951,0.495731982635334,-0.334749607834965,0,0,0,0,0,0,0,0,0,0
0.624855350004509,-0.385439810343087,0.7872842582874,-0.203245856100693,-0.447229227633215,-0.0706619757693261,0.256213607499376,0.415983896702528,-0.354522584704682,0.144250434823334,0,0,0,0,0,0,0,0,0,0
0.43281976878643,0.0893902144161984,0.969167888630182,0.462756852852181,0.228521264158189,0.374736464116722,-0.34538402268663,-0.0419325595721602,0.301610881462693,0.299428679980338,0,0,0,0,0,0,0,0,0,0
0.528059939504601,0.782392708119005,0.890970410080627,-0.22805112414062,0.130113752442412,0.317553801927716,0.325522488681599,0.422743313480169,0.0121142577845603,0.423978365026414,0,0,0,0,0,0,0,0,0,0
-0.349870156147517,0.00655339995864779,-0.27217381587252,0.740395693923347,-0.498856612364762,-0.0245829164050519,0.0259099013637751,0.431351801846176,0.229317560093477,-0.474194699432701,0,0,0,0,0,0,0,0,0,0
-0.252505087759346,-0.458005610387772,0.238227010704577,0.313053731690161,0.293136533582583,0.491671776166186,0.137453070608899,-0.207845996832475,0.289244482992217,-0.349040694534779,0,0,0,0,0,0,0,0,0,0
-0.47285478503909,-0.199901770800352,0.393768289824948,0.271520891226828,0.321755904937163,0.343688078923151,0.459687274415046,0.485667469445616,-0.0866472744382918,-0.154658415587619,0,0,0,0,0,0,0,0,0,0
-0.0151246652239934,-0.359566193306819,-0.125005768495612,0.588131545810029,0.250388625194319,0.365159212844446,-0.475228640483692,0.121616957709193,-0.404382214648649,-0.113334232242778,0,0,0,0,0,0,0,0,0,0
0.214976964984089,0.687169413664378,0.329963797354139,-0.438867669785395,0.786059890291654,-0.278587218374014,-0.0621445847209543,-0.260357812047005,0.401588779641315,0.258597390726209,0,0,0,0,0,0,0,0,0,0
0.203786630765535,-0.180282370536588,-0.155038794619031,0.300390085554682,0.25352534011472,0.178613181458786,-0.319538712967187,-0.073650463251397,0.216261375928298,-0.0709173229988664,0,0,0,0,0,0,0,0,0,0
0.259056039736606,0.998541819164529,0.054321342962794,0.867357767769136,-0.336279946845025,-0.208411529194564,0.221932373009622,0.199047819711268,-0.0641029162798077,-0.0272437387611717,0,0,0,0,0,0,0,0,0,0
-0.494093112531118,-0.0507580026751384,-0.396789261722006,0.987904192181304,0.556985029950738,0.0495010246522725,0.217876081122085,0.419529054779559,-0.248740228125826,-0.375885100802407,0,0,0,0,0,0,0,0,0,0
0.045184685732238,-0.382166866445914,0.132450522272848,0.674130233121105,0.447097051772289,0.451687960419804,-0.174179951660335,0.309925047447905,0.250962151447311,0.498897314770147,0,0,0,0,0,0,0,0,0,0
-0.124345365678892,0.335821371292695,0.552329466328956,0.411754857632332,0.357060477253981,-0.350730195874348,-0.272338872309774,-0.000999803654849529,0.215108812088147,-0.0212420497555286,0,0,0,0,0,0,0,0,0,0
0.602897256612778,0.242763092042878,0.933589114923961,-0.371787069598213,0.566171000362374,-0.285753123695031,0.0863839832600206,-0.471226167399436,0.0145462653599679,0.210261433385313,0,0,0,0,0,0,0,0,0,0
-0.113350035040639,0.343487451551482,-0.435004341648892,-0.350681778625585,0.547110030078329,0.464044943219051,0.174046241445467,0.170622701523826,-0.0643730706069618,-0.183815378230065,0,0,0,0,0,0,0,0,0,0
-0.070667787338607,0.160750022390857,0.0922773263882846,0.131211769534275,-0.260794017813168,0.0284750640857965,0.244850721443072,0.479653544956818,-0.0686455306131393,0.32758021610789,0,0,0,0,0,0,0,0,0,0
0.744669838342816,0.991404855274595,0.399595359573141,-0.0776467645773664,0.127226373646408,-0.470816004555672,-0.425277114380151,-0.477547765243798,-0.44571849051863,-0.0265363273210824,0,0,0,0,0,0,0,0,0,0
0.197465249104425,0.93352328625042,0.0843844213522971,0.762963304645382,0.0734653195831925,0.290644839406013,0.244122057687491,0.233690345194191,-0.0465109630022198,-0.446406811941415,0,0,0,0,0,0,0,0,0,0
0.184633927186951,-0.0903990800725296,0.280066350474954,0.702001395286061,0.0227627021959051,-0.131975324358791,-0.0724817798472941,-0.278771157376468,0.140974892769009,0.268029287224635,0,0,0,0,0,0,0,0,0,0
-0.0652760212542489,0.409861040301621,0.164392512873746,-0.213631284190342,0.536103698192164,-0.0813736310228705,-0.179386505624279,0.101532658562064,-0.0710832332260907,-0.357428104849532,0,0,0,0,0,0,0,0,0,0
-0.194659065688029,0.731363353668712,-0.182518949732184,-0.180827131378464,0.398614314384758,0.389544109348208,0.0474171543028206,0.0156138138845563,0.0406974935904145,0.259289478650317,0,0,0,0,0,0,0,0,0,0
-0.279157817014493,-0.477170918951742,0.934209092869423,0.559579122113064,0.131852050195448,-0.279638083884493,-0.203601648332551,0.0228160105179995,-0.00806496036238968,-0.404780839337036,0,0,0,0,0,0,0,0,0,0
-0.446647872799076,0.597640767460689,0.445046209963039,0.213315561413765,-0.275411054957658,-0.453869246644899,-0.440448214067146,0.215603227959946,-0.1574122144375,-0.295912523753941,0,0,0,0,0,0,0,0,0,0
-0.349319130531512,0.360880691325292,0.0286276801489294,0.813730206689797,-0.365926062571816,0.424845439381897,0.358076961478218,-0.0027249027043581,0.0752905297558755,-0.321713376091793,0,0,0,0,0,0,0,0,0,0
-0.0911869297269732,-0.153739641187713,0.216842748341151,0.670691331033595,0.348444636561908,0.49291889835149,-0.0219001988880336,-0.235653490992263,-0.214055461809039,-0.326400442048907,0,0,0,0,0,0,0,0,0,0
