alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
0.0769114498980343,0.0710266383830458,-0.0532180804293603,-0.140453452942893,0.300730966497213,0.0995523991528898,-0.0229563082102686,0.229454279690981,-0.287554573221132,0.208342897379771,-0.697379251942039,0.152822236530483,-0.315675903111696,0.0811048829928041,0.86091024056077,-0.324771618936211,0,-0.917031648103148,0.861001392826438,-0.528898412827402
0.0507550027687103,-0.176633204799145,0.191814511548728,-0.185512013034895,-0.417427242966369,0.0438865411095321,0.284492800477892,-0.0559920724947006,-0.0734304549638182,0.0437151415273547,0.119917041622102,0.75163077423349,0.0138568580150604,0,0.9247364429757,0,0,0.959810324944556,0,0.76341082714498
-0.480847518192604,0.0341679486446083,-0.325881559634581,-0.409428504994139,0.277828089194372,0.122481047082692,0.210278288042173,-0.269353808183223,-0.187523465836421,-0.231891208095476,0.119884924031794,-0.745796637609601,-0.847187420818955,-0.285924684256315,0,0.109318533912301,0.681021124590188,0.805786671582609,0.954993404448032,-0.199017129372805
0.072393155656755,0.409165436401963,0.212051483802497,0.286924954503775,0.117451703874394,0.239518646942452,0.217585433414206,0.0639793914277106,0.14393562823534,-0.165888133272529,0.295080215204507,0.322535238228738,0,-0.379552364815027,0.794420362450182,0,0.890907093416899,0,-0.482773712836206,0.262698185630143
-0.256713161244988,-0.0176409266423434,-0.359431370161474,-0.339160542702302,-0.497267827624455,-0.0589296979364008,0.0118478335440159,0.0670686892233789,0.134689660929143,-0.0328547250945121,-0.121471477206796,0.0860788249410689,-0.862469319719821,-0.645336647052318,0,0.150852346792817,0.565225650556386,-0.546322087291628,0,0
0.0935246809385717,0.109379866160452,0.348066061735153,0.330349137540907,-0.200578526360914,-0.263139093574137,-0.134295735228807,-0.290727279195562,-0.287078882893547,0.284997553518042,0.778758179396391,0,0.257850517518818,0.0253202044405043,-0.96691808430478,-0.131376668810844,0,-0.435452872887254,0,0.221036477480084
0.103657757397741,0.265562344575301,-0.434062999673188,-0.307462556287646,0.239595492137596,-0.284920321684331,0.0817441604565829,-0.0632638508453965,-0.200569420075044,0.233954985626042,0.0594952520914376,0.984219205100089,-0.346411629579961,-0.347895361948758,0,0,0.575402074493468,-0.412562074139714,0,0.205862283706665
0.356975698377937,-0.326570383971557,0.424994856119156,-0.412901337025687,0.0664287717081606,-0.120117276068777,-0.232189072156325,0.261715750722215,-0.25026268218644,0.126101573416963,0.298404256347567,-0.237560676876456,-0.938066605478525,0.0155077460221946,-0.599711838643998,0.762765525374562,-0.477964989375323,-0.881146163679659,0,-0.075555878225714
0.336241945624352,0.413051376584917,0.104195415275171,0.279074002290145,0.194157014833763,0.15176627766341,-0.0537515239790082,0.136143679171801,-0.231193401943892,0.28828209140338,0,-0.643897749949247,0,0.108898350503296,-0.135012394282967,-0.648403469473124,0,-0.746895384043455,-0.942410559393466,0
0.443352167960256,0.291796047473326,0.134065811755136,0.247407908784226,0.29628364671953,0.160674608219415,0.092453888989985,0.0198011082597077,0.0863190558739007,0.121008093003184,0.763463189359754,0.214959174860269,-0.571839228272438,0,-0.76166942762211,0.117089448962361,0.76190825831145,-0.302895509637892,0,0.530095290392637
-0.154512064298615,-0.494773093378171,-0.244057172210887,0.428066882072017,0.11301432736218,0.213311356399208,-0.0621678528841585,0.102324956282973,0.224148397101089,0.28148737535812,-0.388448828365654,0.454606077633798,-0.795971143059433,0.927942718844861,-0.620421090163291,0.402051515877247,-0.894393889699131,0,0.29705576132983,0
-0.32568799238652,-0.14769484475255,0.213724179891869,-0.414618480252102,-0.0479861737694591,0.190755562344566,0.094471033802256,-0.0219246075488627,0.150339809479192,0.106249018432573,-0.500372219830751,0.669292916543782,0,0,0.477501903194934,-0.936412545852363,-0.52196228550747,0,0.804915023967624,0.594817913603038
0.36032320256345,-0.338184796273708,-0.409781026886776,-0.184794230852276,-0.000694919377565384,-0.26616285732016,-0.0410033112857491,0.263581961067393,0.227512329490855,0.231350985635072,0.721221389248967,0,0,0.686924594920129,0.715526834130287,0,0,-0.428706439677626,0,-0.211014916654676
0.138907216489315,-0.432218170724809,-0.459680059691891,-0.45423121843487,0.109080663649365,-0.246589685278013,0.0519558382686228,-0.0034025789704174,0.057201521191746,0.242165561020374,0.311355026438832,-0.928085162770003,-0.535692197736353,0.686329307034612,0.759952126070857,-0.0371217797510326,0.906169719528407,-0.199970212299377,0.377974610310048,0.988992789760232
0.391529412707314,0.345884798327461,0.134959840681404,0.378909512422979,-0.285943489987403,0.193626441853121,0.0103038805536926,-0.098300258629024,-0.0538085424341261,-0.165946175297722,0.0824482077732682,0,0.883413514588028,0.177228256128728,-0.431323079857975,0.816032521426678,0,0,0,-0.671677798964083
-0.060965625802055,0.272069719387218,0.473536644130945,0.213022732175887,-0.239661176223308,0.055507478909567,0.0291135126259178,-0.222504773782566,0.149404318118468,-0.0347910416778177,0.560950692277402,-0.822541297413409,0,0.404094657395035,0.989660740364343,-0.454015425406396,0,-0.782298204023391,-0.13781431177631,0
-0.212189936311916,0.0440472885966301,-0.130041104042903,-0.381079418584704,0.0196487810462713,-0.0708059648517519,0.171689785318449,0.0361741716507822,0.190878642629832,0.00690968949347737,-0.458311304450035,-0.869650259613991,0.541844515129924,0,0,0.814460505265743,0,0,0,-0.867989719379693
0.0669643660075963,0.072732417145744,-0.309083066647872,0.307911653537303,-0.0786341959610581,0.176367430295795,-0.0573054942302406,0.172964319074526,0.18811583602801,0.100163539359346,-0.442105875816196,0.591624013613909,-0.542045957874507,-0.613887833897024,0.790830624755472,-0.522343818098307,-0.062095801346004,0.0238950098864734,0,-0.710076494142413
-0.494893270777538,0.300605561118573,0.388149823527783,-0.499138560146093,0.440529575804248,-0.0487282808404416,-0.0434529444202781,0.0429664172697812,0.102510506892577,0.0134100480470806,0,0.611999094020575,-0.960843730717897,0.596055584028363,0.295647699385881,0,0.915254437830299,0,0.418696207460016,0
0.350721790222451,-0.134630938060582,0.281306737102568,0.378887174651027,-0.0737963342107832,-0.192668607411906,-0.0307579380925745,-0.196869904501364,0.299176898784935,-0.0597307027783245,0,-0.0651597902178764,-0.234333735890687,-0.239965377841145,-0.346879092045128,0,0.913751808926463,0.954360259696841,0.31841917289421,-0.929362418595701
0.206470675067976,-0.0909984451718628,-0.457337968284264,-0.0578267620876431,0.0185935103800148,-0.165169944008812,0.0868473535403609,-0.0957195098977536,0.0971241352614015,0.0669262924231589,0,0,-0.807361457496881,0.194777200464159,0.0692080887965858,-0.884122872725129,0.865236360579729,0.192402489017695,0,-0.682992476038635
0.402514138724655,0.165228667436168,0.0414137716870755,-0.286601633531973,0.366588134784251,0.164992135204375,0.126474548410624,-0.143936421023682,-0.195775453560054,0.176754071563482,-0.0734684965573251,-0.772893308661878,0,-0.620151252485812,0,0.681667806580663,0.708905304782093,0,-0.35750575736165,-0.160832366440445
0.469767660368234,0.225279642734677,0.304391874466091,0.0182004899252206,0.396976385265589,0.0719646569341421,-0.110803471086547,0.0462607136461884,-0.238162727700546,-0.297948192665353,0.168717952910811,0.238261957652867,-0.673614667728543,-0.869901171885431,0,0.812030708417296,0,-0.758445528801531,-0.0261091208085418,-0.654089167248458
-0.117096876259893,0.289476210717112,0.26556168240495,0.0965699418447912,0.412505328655243,-0.109675131551921,0.16929597845301,-0.159759641904384,-0.0650817937217653,0.17957841027528,0,0.746820888016373,0.984616737812757,0,0,-0.151206111069769,0.400687423534691,0.951873306185007,0.582854093518108,0.305324114393443
-0.395436890423298,-0.0957244469318539,0.124987647635862,-0.201080196304247,0.410014818189666,-0.00833472269587221,-0.131628622440621,-0.00423941113986076,0.0352231322787702,-0.144715932151303,0,-0.0463640205562115,0.346046670805663,0.793583699502051,0,0,-0.161047828383744,0,-0.88094682013616,0.187801763415337
-0.318860233295709,0.311292266473174,-0.453227269696072,0.41703439806588,-0.425219381228089,0.207144129741937,-0.263180737802759,0.195813648216426,-0.069039669027552,-0.260736791789532,-0.280313170980662,-0.667568701785058,-0.979021194856614,-0.0951542868278921,-0.583782674744725,-0.156488712877035,-0.853129168972373,0.0398472417145967,0,0
0.176464542280883,-0.494199136039242,0.392119117779657,0.136215270962566,-0.108644474297762,0.149108551349491,-0.142942964471877,0.122161078825593,-0.176025606226176,-0.169937514932826,0.819944453891367,0,0,0.0624238364398479,0.0121659534052014,0,0.324215565808117,-0.633477149531245,0.926122575998306,0
