alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
-0.287624989403412,0.142752239480615,0.389638434397057,-0.248880881350487,0.171667452435941,0.222775533143431,-0.180843438534066,0.0170557786244899,0.205976414540783,-0.251361038116738,0,-0.686960636172444,0.760275009088218,-0.415777004789561,-0.25108391745016,0,-0.631447423249483,0,0.377637949306518,0.749778443016112
-0.0826520172413439,0.450562246143818,-0.0102728977799416,-0.365578961092979,0.0021468298509717,-0.148014439595863,-0.0298043061979115,-0.104774878313765,-0.0514702215325087,0.20181391434744,0,0,0.306387182790786,0,-0.36931882519275,-0.248354632407427,-0.844583708792925,0.976977207697928,0,-0.20915003400296
0.260447270702571,0.0829126462340355,0.163775160908699,-0.322550551500171,0.12759720813483,0.148656470607966,-0.264799999119714,0.222280763229355,0.156505160126835,0.161121839331463,0.768919173628092,0.13383980980143,0,-0.554748863913119,-0.0554960430599749,-0.528853253461421,0.0360686564818025,0.151030542794615,0.23417035350576,0.989502075593919
0.0199889675714076,0.212649365421385,0.298729871399701,-0.100043015787378,-0.219671978848055,0.20873807715252,-0.095593637181446,-0.258069579815492,0.045126153063029,-0.0064971167128533,0.986272008158267,-0.297448469791561,0.00713969673961401,-0.768490158952773,-0.912564779631793,-0.769885227549821,-0.461758464109153,0.953534024301916,0,0
0.426377736963332,0.0168347009457648,-0.159633805276826,-0.399793621851131,0.350711244624108,-0.275778225855902,-0.105352115398273,-0.0413937970530242,0.0804428928997368,0.108636953635141,0.981045714579523,0.0564363999292254,0,0.730512341018766,0.826525585260242,0,0.517630375456065,0,0,0
0.243944719899446,-0.1250343285501,0.0430771540850401,0.147127424133942,-0.375832363031805,0.202146812807769,-0.152492323424667,0.0910112782381475,0.148117487691343,-0.0981281201820821,0.58638878678903,-0.650254124309868,-0.383714830968529,0,0,0.046604928560555,0,0.870119317434728,0,0.549838320352137
0.101076064864174,-0.0624184054322541,0.262526108883321,0.132881416939199,0.331874876050279,0.132123681111261,0.198977481946349,-0.0688974117860198,-0.149756493000314,0.269051443878561,-0.00194835662841797,0.486278807744384,0.931076479144394,0,0.413129559252411,-0.471848241984844,0.222053553909063,0,0.631227930542082,0.904703114181757
-0.266833269735798,-0.299262963235378,-0.184082832653075,-0.322777857771143,0.213927554897964,-0.228998534241691,0.298031215975061,0.255766838416457,0.0638546316884458,-0.176174302306026,0.733754851389676,0,-0.577198015060276,0,0.435333984903991,0.0246063829399645,0.140578700229526,0.96096830163151,0.462962890509516,0
0.36273861466907,0.137303356546909,0.404805501922965,0.451501933857799,-0.266116274055094,0.0997744342312217,-0.168296551750973,-0.111527028679848,0.229403051733971,0.24149734089151,0.887263062410057,-0.308507435023785,-0.208716720808297,0,0.646802723873407,0,-0.0154845677316189,0.0315398974344134,0,0
0.0882926408667117,-0.184408604167402,-0.286599776009098,0.278600451536477,-0.485429799417034,-0.180757020413876,0.0939990651793778,0.147917395876721,-0.224027164885774,0.289156106114388,-0.312509241979569,-0.178785162046552,-0.0164737096056342,0.845921972766519,0,0.875186766497791,0.0658424617722631,0.848085523117334,0,0.356960079632699
-0.000744806136935949,0.235620432998985,-0.197359004523605,0.377666788641363,-0.165774308843538,0.0823088404722512,0.0696267435327173,-0.244655804475769,-0.259777601016685,0.179987166076899,0.717793263494968,-0.958180418238044,0,0.124632013496011,0.814214426558465,0.0444438722915947,-0.556456089019775,0.809486110694706,0.203906528651714,0
0.335291888099164,-0.106782842660323,-0.179611931554973,-0.0623074544128031,0.125027074711397,-0.0407061066012829,0.0887302198447287,0.137937269126996,0.0591445684432984,0.288353102747351,-0.551543693058193,0.317453095689416,-0.864728273358196,0.957604901865125,0.947393286973238,0.390997099224478,-0.209082090761513,0,0,0
-0.324748234590515,-0.203808703459799,-0.151365608209744,0.0495815931353718,0.0657473092433065,0.213205720670521,0.0189920787233859,0.169046352664009,-0.121622218005359,0.0883126914035529,-0.600160681642592,0.267009689938277,0,0.707203760743141,0,0,-0.0692964093759656,0.00953068071976304,-0.830052533186972,-0.656497783493251
0.275435829302296,-0.482099540997297,-0.0792521289549768,0.311502389842644,0.0753092013765126,-0.0932943772058934,-0.020531493332237,-0.0642366054933518,0.0942853106651455,0.231183699052781,0.100452356040478,0.682415912859142,0.938678573817015,0,-0.00276328809559345,-0.39783963188529,0.745150160975754,0,0.570729078259319,0
