alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
-0.131740078562871,0.353437476558611,-0.452663405798376,-0.330027560470626,0.154555008281022,0.0724963126704097,0.23032175693661,-0.254283339483663,0.141997010819614,0.0493720001075417,0.305809891782701,0.971162598114461,0,-0.240747838281095,0.285846488550305,0.491138228680938,0.108980298507959,0,0.131468088366091,0
-0.263416979229078,0.285768735222518,0.491587365046144,0.323968420736492,-0.182236450258642,0.186643064534292,0.0271822710055858,-0.0973938221577555,-0.0705248886253685,-0.0826968787238002,0,-0.121475913561881,0,-0.678842565510422,0,0.363057816401124,0,0,0.162243531551212,0.924054906703532
-0.155412434367463,-0.233496342087165,0.307167703285813,0.138466119766235,-0.316939404932782,0.271276342542842,0.201295118406415,0.229036361770704,0.0527996620628983,-0.180651021329686,0.421172675676644,0.564162302296609,0.171781095676124,0.387519912328571,0,0.444455216638744,0.384640928823501,-0.566665727179497,0,-0.558173736091703
0.179983538109809,0.315401850268245,0.408638053573668,-0.151561297243461,-0.488702224101871,-0.0186938366387039,-0.152919641509652,0.0619066643994302,0.0461697123013437,0.131250202422962,0,-0.789835109841079,0,-0.682319485582411,0.00302649568766356,-0.0126942209899426,-0.481346506625414,-0.173364864196628,0,0.282857065089047
0.263259784784168,0.0743091797921807,-0.0393821247853339,0.444072451908141,0.427673570811749,-0.252201161859557,-0.0745654188562185,0.0821941549424082,-0.107535477122292,-0.0204378494527191,0,0.00333083281293511,0.866610719822347,0.48991244006902,0,-0.654052623547614,0.999258937779814,0.638064166065305,-0.759329383261502,0.48738690558821
0.444624580442905,0.0920378654263914,-0.134915065718815,-0.00192098366096616,-0.279159155208617,0.138724346319213,0.175041269464418,-0.179797067027539,0.110266873100772,-0.099466635659337,-0.728584371507168,0,-0.364772951696068,-0.892040469683707,0,-0.620803190395236,-0.427726382855326,0,-0.391858187038451,-0.556931189727038
-0.162366297096014,-0.31780127226375,0.35757471085526,-0.485555509105325,0.329342588083819,0.294797067437321,0.250627827644348,-0.104414761019871,-0.0429338738322258,0.173363634198904,-0.606056490447372,0,0.217095587868243,0.0838237549178302,-0.954667267389596,0,-0.892179282382131,0,-0.476548196282238,-0.737021093722433
-0.13455708627589,0.275120827136561,0.325171896256506,0.0259981397539377,-0.405506113776937,0.220727750100195,0.0416701099835336,-0.0181305809877813,0.0393499877303839,0.0994553986005485,0.123096322640777,0,-0.38332937983796,0.535415987018496,0,0,0.143329503480345,-0.816529743373394,-0.583012199960649,0
-0.0805853866040707,-0.458044344559312,-0.172816703561693,0.0820979382842779,0.361183354863897,-0.24511677143164,0.177773644588888,0.146574648516253,0.223084745323285,-0.143070289352909,0,-0.348233298864216,-0.188134271185845,-0.595477285794914,0,0.422663425095379,-0.0620548180304468,0.119117129594088,0.181102906819433,0.181081776041538
0.333186347037554,-0.0189325516112149,0.447500660084188,0.257415537489578,-0.0823829101864249,-0.0631346130743623,-0.200535507872701,0.192213743878528,-0.17520963801071,-0.160230750683695,-0.14416447468102,0,-0.358343701809645,0.0513647370971739,0.870809005573392,0.931139233987778,0.160491273738444,0.191364631522447,0,0.322503270115703
-0.147757133934647,0.0900589916855097,-0.241680535022169,-0.0698961678426713,0.242842486128211,-0.0838904346339404,0.147815985744819,0.0270358874928206,0.27857085429132,-0.130340309953317,0,0.710208242293447,0.072744014672935,0.670749277342111,-0.277232139371336,0.270811068359762,-0.894015096593648,0,0.627237952779979,-0.670383765827864
-0.117817072663456,-0.130941221956164,0.186849568039179,-0.295287580462173,-0.0840868884697556,0.0770196973811835,0.130174207873642,0.27507999194786,-0.0584073793608695,0.298670068010688,0,0,0.978084065951407,0.199718076270074,-0.199423493351787,-0.425063446164131,0,0,-0.942188150249422,0
0.269382901489735,-0.280677324393764,0.268806806067005,-0.00475767767056823,0.0936560614500195,-0.092995025916025,-0.0539917814545333,-0.288684133300558,0.288560348795727,-0.0775539716240018,-0.49867053097114,0,0.456648174207658,0.701777307782322,-0.685357272159308,0.227252619806677,0,0,0.740664753131568,-0.638959133531898
0.0869169142097235,0.0104204923845828,0.206356604583561,0.385515534318984,-0.470832983963192,-0.101779879443347,-0.190685115521774,-0.221371898660436,0.0147138585336506,0.0737876283936202,0.352204946801066,0.91693769255653,-0.552341519389302,-0.636647355742753,-0.282813776284456,0.381154990755022,0,-0.918950826860964,0,-0.884430357720703
