alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,beta_11,beta_22,beta_33,beta_44,beta_55,beta_12,beta_13,beta_14,beta_15,beta_23,beta_24,beta_25,beta_34,beta_35,beta_45
-0.463170120026916,0.43794285482727,0.291502277832478,0.480182578321546,-0.173573485342786,0.00917998217046262,0.11182795939967,-0.0211850944440812,-0.201748068630695,-0.133739337371662,-1.04171438631602,0.674129070946947,0.535731880227104,-1.156055951491,-0.470806604018435,-0.690209229709581,-0.370458895107731,-0.648675387259573,-0.403356494614854,0.653478572610766
0.418143143411726,-0.306168496608734,-0.296909994212911,-0.260815569665283,0.127130677690729,-0.125756232440472,0.0887768846936524,0.0221125247888267,0.202543092146516,-0.273999633779749,-0.986845307517797,0.2849323048722,-0.057637125486508,1.47473172470927,-0.171093322103843,1.16740109631792,0.949937091674656,-0.0557943976018578,0.630256403703243,-0.338029474485666
-0.26110771112144,0.237692626891658,0.125102412654087,-0.322020570747554,0.106412081280723,0.136366376001388,0.290833283308893,-0.10677852043882,0.100767697161064,-0.175910770660266,-1.14217608561739,-1.15988665726036,-0.419978671241552,-1.29086592583917,-1.26653806236573,1.0496502625756,-1.4860736920964,-0.67727258708328,1.06085738050751,-1.44731951435097
-0.285712343873456,0.319368802709505,-0.194448645925149,0.100281876744702,0.492537784157321,0.0549486064352095,-0.178146353876218,0.2757453488186,0.00538949235342445,0.114831220870838,0.787667703581974,1.49113466916606,1.39706712565385,0.62222997425124,-0.253877321491018,-1.09755483339541,1.31877630902454,-0.969726523384452,-0.639154962496832,0.0942484571132809
0.116611135425046,0.193832624703646,0.0251867643091828,0.299258312908933,0.309407319640741,-0.270721023017541,-0.0737782915122807,-0.0911979767493904,0.0641673996113241,-0.0332920663990081,-0.624378863722086,0.58023166959174,-0.819872190942988,-0.0195058565586805,-1.12575844698586,-0.0967270012479275,1.11720261513256,-0.0939053418114781,-1.17017534771003,0.905982584226876
0.327920805895701,-0.328266463708133,-0.143027411773801,-0.470071364426985,-0.350648225983605,-0.161736567411572,-0.117384980712086,-0.0526546565350145,-0.169527238514274,-0.0519702913239598,0.290448869112879,-0.276894168695435,0.871943111764267,0.122835830552503,-1.36259701824747,-0.706541009014472,0.657052595168352,0.345112203620374,-0.640269179362804,-0.54177071317099
0.353411106625572,0.144072007387877,0.0676146533805877,0.28044011304155,0.348643889883533,0.210790442442521,0.180532918218523,0.2254695169162,0.271964318538085,-0.209779555443674,0.674709138460457,-0.648387210443616,-0.917080673156306,0.563790905289352,0.0462840346153826,-0.838749182643369,-0.0960162912961096,-0.551971805049106,-1.04536240990274,0.938456290634349
0.188454482005909,0.211384960450232,-0.231533748097718,-0.095569480676204,-0.291607086546719,-0.096346197836101,0.171207980252802,-0.052108965581283,0.137906858045608,0.258989298669621,1.35741337062791,0.727151464903727,0.392805259907618,0.157410313608125,0.711081848479807,1.2042211429216,0.628164006862789,0.338689990108833,1.26795798260719,0.117952118162066
-0.22512548067607,-0.474676288664341,-0.468831821577623,-0.135704758111387,0.289585790596902,-0.201693502860144,-0.0125950100831688,0.240472318092361,0.0860188902821392,-0.0129894469399005,0.530147765530273,-1.03609337517992,0.568102565361187,1.13768117409199,0.869378882925957,1.45014156075194,-0.240170699777082,-0.541905178455636,-0.703923154855147,-0.901566480752081
0.323227227665484,-0.133196407696232,-0.0492665993515402,0.228821655968204,0.364158472511917,-0.283304287819192,0.0619839381426573,-0.0265026899054647,-0.00721373744308951,0.145279478654265,-1.37793164863251,1.35650553856976,-1.38945307466201,-0.0851812893524766,-0.947167302248999,1.48263142607175,0.123094056034461,0.464440767187625,-0.375049481168389,0.754752265289426
-0.296892214333639,-0.344383470714092,-0.395025571575388,0.128613024484366,0.461201660102233,-0.0597263895906508,0.0925725518725812,-0.0615724089089781,0.139967715041712,0.120033943047747,-0.328080892330036,-0.445371946552768,-0.718127746833488,-0.109052494866773,-1.38005701568909,-0.820762574672699,1.25108011881821,0.219673624495044,0.712352906120941,-0.131058164639398
-0.149843145860359,-0.351308397948742,-0.143170122755691,-0.401332351611927,-0.169173530302942,-0.237638061633334,0.147138338908553,-0.221077635604888,0.187020129757002,0.175396835245192,-0.723239928251132,-0.836684885434806,0.927491806447506,-1.3270440325141,0.680449273204431,0.770088469376788,-1.08977036434226,0.756682481383905,-1.12795530399308,0.435256864875555
-0.319384776987135,-0.138438809895888,0.318751249928027,-0.0794392195530236,-0.203251550439745,-0.0954543042462319,0.149602776020765,0.27213637358509,-0.197085332823917,-0.114228937961161,-0.211830938234925,-0.565610067453235,-0.281549864681438,1.1295047882013,-1.49977894197218,-1.17388891149312,0.116765189683065,-1.32392269140109,0.728604854783043,-0.157522278372198
